timestamp_utc,host_cpu_pct,host_memory_used_mib,host_memory_pct,container_name,container_cpu_pct,container_memory_mib
2026-09-02T07:50:57.984972+00:00,90.9,21637.723,66.5,teaching_platform-assessment-service-1,444.98,638.1
2026-09-02T07:50:57.984972+00:00,90.9,21637.723,66.5,teaching_platform-learning-service-1,571.32,658.1
2026-09-02T07:50:57.984972+00:00,90.9,21637.723,66.5,teaching_platform-user-service-1,34.32,702.6
2026-09-02T07:50:57.984972+00:00,90.9,21637.723,66.5,teaching_platform-microservices-mysql-1,132.57,410.4
2026-09-02T07:51:01.233481+00:00,75.2,21765.383,66.8,teaching_platform-gateway-1,18.51,25.28
2026-09-02T07:51:01.233481+00:00,75.2,21765.383,66.8,teaching_platform-web-bff-1,248.38,1211.392
2026-09-02T07:51:01.233481+00:00,75.2,21765.383,66.8,teaching_platform-assessment-service-1,136.31,654.6
2026-09-02T07:51:01.233481+00:00,75.2,21765.383,66.8,teaching_platform-learning-service-1,239.75,718.4
2026-09-02T07:51:01.233481+00:00,75.2,21765.383,66.8,teaching_platform-user-service-1,37.08,702.6
2026-09-02T07:51:01.233481+00:00,75.2,21765.383,66.8,teaching_platform-microservices-mysql-1,137.31,410.5
2026-09-02T07:51:04.416606+00:00,50.4,21897.793,67.3,teaching_platform-gateway-1,18.03,24.81
2026-09-02T07:51:04.416606+00:00,50.4,21897.793,67.3,teaching_platform-web-bff-1,221.7,1276.928
2026-09-02T07:51:04.416606+00:00,50.4,21897.793,67.3,teaching_platform-assessment-service-1,114.54,726.1
2026-09-02T07:51:04.416606+00:00,50.4,21897.793,67.3,teaching_platform-learning-service-1,203.39,733.6
2026-09-02T07:51:04.416606+00:00,50.4,21897.793,67.3,teaching_platform-user-service-1,38.1,715.1
2026-09-02T07:51:04.416606+00:00,50.4,21897.793,67.3,teaching_platform-microservices-mysql-1,145.76,410.5
2026-09-02T07:51:07.351106+00:00,46.0,22007.848,67.6,teaching_platform-gateway-1,16.98,24.88
2026-09-02T07:51:07.351106+00:00,46.0,22007.848,67.6,teaching_platform-web-bff-1,285.03,1284.096
2026-09-02T07:51:07.351106+00:00,46.0,22007.848,67.6,teaching_platform-assessment-service-1,130.47,746.0
2026-09-02T07:51:07.351106+00:00,46.0,22007.848,67.6,teaching_platform-learning-service-1,213.83,738.8
2026-09-02T07:51:07.351106+00:00,46.0,22007.848,67.6,teaching_platform-user-service-1,48.46,720.9
2026-09-02T07:51:07.351106+00:00,46.0,22007.848,67.6,teaching_platform-microservices-mysql-1,129.43,410.5
2026-09-02T07:51:10.524577+00:00,52.0,22101.391,67.9,teaching_platform-gateway-1,18.49,24.82
2026-09-02T07:51:10.524577+00:00,52.0,22101.391,67.9,teaching_platform-web-bff-1,206.37,1360.896
2026-09-02T07:51:10.524577+00:00,52.0,22101.391,67.9,teaching_platform-assessment-service-1,114.76,746.4
2026-09-02T07:51:10.524577+00:00,52.0,22101.391,67.9,teaching_platform-learning-service-1,217.06,735.5
2026-09-02T07:51:10.524577+00:00,52.0,22101.391,67.9,teaching_platform-user-service-1,36.16,721.1
2026-09-02T07:51:10.524577+00:00,52.0,22101.391,67.9,teaching_platform-microservices-mysql-1,144.91,410.5
